,country,year,annual_co2_emmissions,health_spend_per_capita,life_expectancy,ozone_depleting_emissions,min_daily_ozone,mean_daily_ozone,population,pollution_deaths
284,Africa,2008,45.300872,61.8161763,69.312,3.36,101.0,114.0,144304000.0,46779.86
285,Africa,2009,49.148072,66.13961412,69.759,3.78,97.0,107.9,145924992.0,47999.34
286,Africa,2010,53.991553,73.57809255,70.19800000000000,3.36,119.0,128.5,147575008.0,49374.36
287,Africa,2011,56.556344,81.40056421,70.626,3.08,95.0,106.5,149272992.0,49079.96
288,Africa,2012,60.69132,85.14951446,71.039,3.37,124.0,139.3,151006000.0,49647.02
289,Africa,2013,61.7816,84.68115871,71.431,2.24,116.0,132.7,152760992.0,48707.95
290,Africa,2014,65.97867600000000,88.07585743,71.803,2.37,114.0,128.6,154516992.0,52552.82
291,Africa,2015,72.834625,,72.155,1.77,101.0,117.2,156256000.0,53664.94
292,Africa,2016,75.857425,,72.48900000000000,1.64,114.0,123.2,157976992.0,52899.82
293,Africa,2017,80.323841,,,,131.0,141.8,159684992.0,56067.77
294,Africa,1990,103.689711,,70.83658536585370,75.09,111.0,124.2,10151000.0,8292.96
295,Africa,1991,96.647125,,70.37804878048780,68.67,94.0,119.0,10161000.0,8594.56
296,Africa,1992,88.662013,,70.0219512195122,66.03,105.0,114.3,10154000.0,8894.51
297,Africa,1993,76.38005,,68.9707317073171,58.9,104.0,112.6,10135000.0,9722.98
298,Africa,1994,62.367886,,68.7682926829268,37.77,73.0,92.3,10108000.0,9839.74
299,Africa,1995,57.375451,260.12697068,68.4609756097561,31.27,,,10078000.0,10193.65
300,Africa,1996,58.214799,252.72085059,68.5121951219512,22.5,103.0,108.8,10045000.0,10186.19
301,Africa,1997,58.720592,303.81205231,68.4609756097561,20.73,99.0,108.8,10009000.0,10356.01
302,Africa,1998,57.372468000000000,301.99020178,68.4073170731707,25.97,86.0,98.8,9970000.0,10637.15
303,Africa,1999,54.984497,329.54826166,67.9073170731707,22.1,97.0,102.9,9924000.0,10977.46
304,Africa,2000,54.877358,356.49303949,68.9121951219512,20.21,89.0,98.7,9872000.0,10413.64
305,Africa,2001,54.967871,415.2695275,68.5073170731707,15.97,91.0,100.9,9811000.0,10985.55
306,Africa,2002,55.077697,435.47297843,68.0560975609756,12.5,131.0,157.4,9746000.0,11535.47
307,Africa,2003,56.484954,487.51933521,68.5536585365854,13.1,91.0,108.7,9679000.0,11152.03
308,Africa,2004,60.076469,561.69550246,68.95609756097560,9.71,102.0,123.5,9617000.0,10950.53
309,Africa,2005,61.367099,666.90750464,68.8512195121951,7.12,103.0,113.8,9562000.0,11100.02
310,Africa,2006,64.157158,699.15824451,69.4048780487805,6.64,84.0,98.4,9517000.0,10727.9
311,Africa,2007,63.569928,795.07164053,70.2073170731707,4.73,108.0,116.2,9481000.0,10205.68
312,Africa,2008,65.69481800000000,828.12806718,70.45609756097560,3.36,101.0,114.0,9453000.0,10197.19
313,Africa,2009,61.402699,857.07966989,70.4073170731707,3.78,97.0,107.9,9433000.0,10264.9
314,Africa,2010,63.156392,854.34902421,70.4048780487805,3.36,119.0,128.5,9421000.0,10305.51
315,Africa,2011,62.106745,816.23004532,70.5536585365854,3.08,95.0,106.5,9415000.0,10334.45
316,Africa,2012,63.008346,859.48864543,71.9658536585366,3.37,124.0,139.3,9417000.0,9111.42
317,Africa,2013,63.743445,1068.2292154,72.4707317073171,2.24,116.0,132.7,9424000.0,8867.27
318,Africa,2014,63.083639,1030.99241079,72.9707317073171,2.37,114.0,128.6,9432000.0,8539.9
319,Africa,2015,58.63306,,73.6243902439025,1.77,101.0,117.2,9439000.0,8303.95
320,Africa,2016,60.284851,,73.8268292682927,1.64,114.0,123.2,9446000.0,8100.14
321,Africa,2017,60.742935,,,,131.0,141.8,9450000.0,8184.6
322,Africa,1990,120.309343,,76.0519512195122,75.09,111.0,124.2,10007000.0,6479.55
323,Africa,1991,123.382082,,76.1921951219512,68.67,94.0,119.0,10039000.0,6349.3
324,Africa,1992,122.507842,,76.35121951219510,66.03,105.0,114.3,10078000.0,6318.05
325,Africa,1993,121.444205,,76.3453658536585,58.9,104.0,112.6,10119000.0,6318.24
326,Africa,1994,124.816904,,76.6917073170732,37.77,73.0,92.3,10156000.0,6232.74
327,Africa,1995,125.956473,1713.61625094,76.84073170731710,31.27,,,10186000.0,6228.2
328,Africa,1996,129.49658,1808.7955606,77.1873170731707,22.5,103.0,108.8,10208000.0,6165.82
329,Africa,1997,124.001764,1853.35628508,77.37073170731710,20.73,99.0,108.8,10224000.0,6165.66
330,Africa,1998,130.22711,1923.79862863,77.4731707317073,25.97,86.0,98.8,10237000.0,6152.16
331,Africa,1999,124.718898,2050.60945718,77.619512195122,22.1,97.0,102.9,10255000.0,6128.2
332,Africa,2000,126.735296,2249.1513156,77.7219512195122,20.21,89.0,98.7,10282000.0,6098.54
333,Africa,2001,126.084684,2371.45817508,77.9731707317073,15.97,91.0,100.9,10319000.0,6020.22
334,Africa,2002,126.878582,2548.32220498,78.07560975609760,12.5,131.0,157.4,10365000.0,6065.35
335,Africa,2003,128.275265,2828.23305347,78.12926829268290,13.1,91.0,108.7,10419000.0,6013.63
336,Africa,2004,128.80529200000000,2914.18779372,78.87804878048780,9.71,102.0,123.5,10480000.0,5771.94
337,Africa,2005,125.66168800000000,2985.25359178,78.9804878048781,7.12,103.0,113.8,10547000.0,5708.45
338,Africa,2006,123.905757,3152.30847865,79.380487804878,6.64,84.0,98.4,10619000.0,5521.57
339,Africa,2007,120.496162,3310.3392845,79.78292682926830,4.73,108.0,116.2,10698000.0,5599.52
340,Africa,2008,120.202862,3568.45399812,79.6804878048781,3.36,101.0,114.0,10779000.0,5676.93
341,Africa,2009,107.743367,3837.04337538,80.0341463414634,3.78,97.0,107.9,10860000.0,5665.31
342,Africa,2010,114.56103,3906.65289211,80.1829268292683,3.36,119.0,128.5,10939000.0,5595.58
343,Africa,2011,105.046058,4166.2792242,80.5853658536585,3.08,95.0,106.5,11014000.0,5569.59
344,Africa,2012,102.428755,4237.73149263,80.3853658536585,3.37,124.0,139.3,11085000.0,5470.39
345,Africa,2013,102.674404,4264.18737901,80.5878048780488,2.24,116.0,132.7,11154000.0,5314.86
346,Africa,2014,96.811323,4391.59514431,81.2878048780488,2.37,114.0,128.6,11221000.0,4990.41
347,Africa,2015,100.981344,,80.9926829268293,1.77,101.0,117.2,11288000.0,5181.86
348,Africa,2016,99.806944,,80.9926829268293,1.64,114.0,123.2,11354000.0,4988.96
349,Africa,2017,99.456275,,,,131.0,141.8,11420000.0,5059.27
350,Africa,1990,0.6806840000000000,,53.812,75.09,111.0,124.2,4978000.0,752.73
351,Africa,1991,0.792129,,54.36600000000000,68.67,94.0,119.0,5149000.0,757.38
352,Africa,1992,0.864943,,54.776,66.03,105.0,114.3,5332000.0,762.44
353,Africa,1993,1.086683,,55.042,58.9,104.0,112.6,5522000.0,761.9
354,Africa,1994,1.222255,,55.174,37.77,73.0,92.3,5714000.0,779.63
355,Africa,1995,1.273559,47.83495731,55.203,31.27,,,5906000.0,781.02
356,Africa,1996,1.2311,48.13154517,55.17,22.5,103.0,108.8,6094000.0,796.31
357,Africa,1997,1.198152,47.24747459,55.133,20.73,99.0,108.8,6282000.0,813.12
358,Africa,1998,1.194364,49.07447204,55.139,25.97,86.0,98.8,6470000.0,836.53
359,Africa,1999,1.5423210000000000,53.31409853,55.218,22.1,97.0,102.9,6664000.0,860.73
360,Africa,2000,1.573997,52.45965970000000,55.391000000000000,20.21,89.0,98.7,6866000.0,873.45
361,Africa,2001,1.789773,59.64439637,55.668,15.97,91.0,100.9,7077000.0,885.31
362,Africa,2002,2.05318,55.8088816,56.025,12.5,131.0,157.4,7295000.0,897.71
363,Africa,2003,2.327579,61.96274667,56.43600000000000,13.1,91.0,108.7,7521000.0,880.17
364,Africa,2004,2.481066,62.57837798,56.887,9.71,102.0,123.5,7750000.0,867.26
365,Africa,2005,2.367081,66.76049374,57.355,7.12,103.0,113.8,7982000.0,854.32
366,Africa,2006,3.711342,69.42651728,57.817,6.64,84.0,98.4,8217000.0,867.48
367,Africa,2007,4.319631000000000,69.19661012,58.255,4.73,108.0,116.2,8455000.0,885.86
368,Africa,2008,4.254813,66.35790844,58.654,3.36,101.0,114.0,8697000.0,893.47
369,Africa,2009,4.507934,70.92418657,59.00900000000000,3.78,97.0,107.9,8945000.0,915.47
370,Africa,2010,4.938944,79.34247826,59.319,3.36,119.0,128.5,9199000.0,934.47
371,Africa,2011,4.886788,88.22889863,59.595,3.08,95.0,106.5,9461000.0,972.18
372,Africa,2012,4.638673000000000,83.3296218,59.855,3.37,124.0,139.3,9729000.0,1017.86
373,Africa,2013,4.883199000000000,82.24058643,60.113,2.24,116.0,132.7,10005000.0,1037.82
374,Africa,2014,5.216609,85.60836075,60.373000000000000,2.37,114.0,128.6,10287000.0,1018.37
375,Africa,2015,6.076351,,60.639,1.77,101.0,117.2,10576000.0,1307.49
376,Africa,2016,6.739957,,60.907,1.64,114.0,123.2,10872000.0,1285.3
377,Africa,2017,7.424856,,,,131.0,141.8,11175000.0,1306.76
378,Africa,1990,5.726771,,55.104,75.09,111.0,124.2,6865000.0,1429.61
379,Africa,1991,5.974017,,55.647,68.67,94.0,119.0,7011000.0,1475.46
380,Africa,1992,6.621987,,56.195,66.03,105.0,114.3,7161000.0,1521.68
381,Africa,1993,7.791826000000000,,56.747,58.9,104.0,112.6,7313000.0,1556.15
382,Africa,1994,8.592454,,57.303,37.77,73.0,92.3,7467000.0,1584.78
383,Africa,1995,9.798969,111.61513711,57.862,31.27,,,7622000.0,1607.84
384,Africa,1996,9.774519,144.32089302,58.423,22.5,103.0,108.8,7779000.0,1669.27
385,Africa,1997,10.883063,136.09102267,58.987,20.73,99.0,108.8,7937000.0,1722.42
386,Africa,1998,10.923828,173.30721042,59.554,25.97,86.0,98.8,8097000.0,1769.57
387,Africa,1999,10.376044,210.59778468,60.122,22.1,97.0,102.9,8257000.0,1812.64
388,Africa,2000,11.004694,198.22676404,60.69,20.21,89.0,98.7,8418000.0,1848.79
389,Africa,2001,8.560604,225.25392175,61.26,15.97,91.0,100.9,8580000.0,1911.57
390,Africa,2002,10.32812,238.0877679,61.82900000000000,12.5,131.0,157.4,8743000.0,2013.13
391,Africa,2003,11.011167,201.95123356,62.399,13.1,91.0,108.7,8906000.0,2101.68
392,Africa,2004,11.018326,208.78735946,62.968,9.71,102.0,123.5,9069000.0,2179.22
393,Africa,2005,12.070465,240.26563492,63.538,7.12,103.0,113.8,9232000.0,2245.87
394,Africa,2006,14.92086,233.97026355,64.113,6.64,84.0,98.4,9395000.0,2327.61
395,Africa,2007,12.17685,236.10065193,64.692,4.73,108.0,116.2,9558000.0,2413.68
396,Africa,2008,13.040624,253.45181235,65.27200000000000,3.36,101.0,114.0,9721000.0,2477.23
397,Africa,2009,13.497664000000000,299.30845686,65.847,3.78,97.0,107.9,9885000.0,2530.9
398,Africa,2010,14.640706,293.43969019,66.408,3.36,119.0,128.5,10049000.0,2590.95
399,Africa,2011,16.038111000000000,312.75688768,66.945,3.08,95.0,106.5,10213000.0,2584.79
400,Africa,2012,18.119308,333.49744731,67.45100000000000,3.37,124.0,139.3,10378000.0,2574.4
401,Africa,2013,18.425881,382.11403845,67.922,2.24,116.0,132.7,10542000.0,2648.87
402,Africa,2014,19.618167,427.41129648,68.357,2.37,114.0,128.6,10707000.0,2653.8
403,Africa,2015,19.42097,,68.756,1.77,101.0,117.2,10870000.0,2598.12
404,Africa,2016,20.693268,,69.125,1.64,114.0,123.2,11032000.0,2615.14
405,Africa,2017,21.810561,,,,131.0,141.8,11193000.0,2744.69
406,Africa,1990,2.700368,,61.905,75.09,111.0,124.2,1287000.0,173.98
407,Africa,1991,2.634416,,61.146,68.67,94.0,119.0,1326000.0,182.33
408,Africa,1992,2.777312,,60.083,66.03,105.0,114.3,1364000.0,191.8
409,Africa,1993,3.195008,,58.748000000000000,58.9,104.0,112.6,1399000.0,199.75
410,Africa,1994,3.030128,,57.203,37.77,73.0,92.3,1434000.0,203.31
411,Africa,1995,3.044784,271.24097484,55.53,31.27,,,1469000.0,205.9
412,Africa,1996,2.755328,284.54445907,53.826,22.5,103.0,108.8,1505000.0,209.36
413,Africa,1997,2.799296,333.00359499,52.211000000000000,20.73,99.0,108.8,1540000.0,214.83
414,Africa,1998,3.341568,326.74153668,50.808,25.97,86.0,98.8,1576000.0,223.25
415,Africa,1999,3.158368,329.37667959,49.712,22.1,97.0,102.9,1610000.0,232.23
416,Africa,2000,3.777584,381.38015898,49.03,20.21,89.0,98.7,1643000.0,245.09
417,Africa,2001,3.8472,475.35777507,48.838,15.97,91.0,100.9,1675000.0,261.05
418,Africa,2002,3.97544,570.63476985,49.108,12.5,131.0,157.4,1705000.0,279.02
419,Africa,2003,3.825216,431.45542173,49.788,13.1,91.0,108.7,1734000.0,294.39
420,Africa,2004,3.894832,537.03878327,50.832,9.71,102.0,123.5,1766000.0,305.72
421,Africa,2005,4.092688,577.47120501,52.165,7.12,103.0,113.8,1799000.0,310.23
422,Africa,2006,4.132992,555.93580781,53.695,6.64,84.0,98.4,1836000.0,324.61
423,Africa,2007,4.228256,580.19530778,55.312,4.73,108.0,116.2,1875000.0,329.14
424,Africa,2008,4.503056,737.23760751,56.919,3.36,101.0,114.0,1916000.0,351.45
425,Africa,2009,3.85553,750.47436969,58.45,3.78,97.0,107.9,1953000.0,367.79
426,Africa,2010,4.536329,779.77471709,59.868,3.36,119.0,128.5,1987000.0,374.02
427,Africa,2011,4.028695,697.86718154,61.179,3.08,95.0,106.5,2015000.0,374.15
428,Africa,2012,5.076599,878.72492658,62.425,3.37,124.0,139.3,2040000.0,381.55
429,Africa,2013,5.66294,893.1656896,63.63,2.24,116.0,132.7,2063000.0,388.85
430,Africa,2014,6.85005,870.83699002,64.78,2.37,114.0,128.6,2089000.0,393.64
431,Africa,2015,5.424754,,65.846,1.77,101.0,117.2,2121000.0,407.34
432,Africa,2016,6.333426,,66.797,1.64,114.0,123.2,2160000.0,408.78
433,Africa,2017,7.058898000000000,,,,131.0,141.8,2205000.0,414.78
434,Africa,1990,206.92112,,65.3,75.09,111.0,124.2,149003008.0,27331.81
435,Africa,1991,217.227661,,65.708,68.67,94.0,119.0,151648000.0,27680.94
436,Africa,1992,218.383343,,66.14400000000000,66.03,105.0,114.3,154259008.0,29015.14
437,Africa,1993,228.333216,,66.607,58.9,104.0,112.6,156848992.0,30939.15
438,Africa,1994,239.470565,,67.095,37.77,73.0,92.3,159432992.0,32018.0
439,Africa,1995,255.583536,524.47851809,67.6,31.27,,,162020000.0,32831.69
440,Africa,1996,281.194784,553.52793846,68.112,22.5,103.0,108.8,164615008.0,33861.04
441,Africa,1997,296.585442,571.85805026,68.622,20.73,99.0,108.8,167208992.0,34577.35
442,Africa,1998,308.305534,559.85986189,69.12,25.97,86.0,98.8,169784992.0,35855.83
443,Africa,1999,316.28244,592.55133514,69.59900000000000,22.1,97.0,102.9,172319008.0,36854.92
444,Africa,2000,324.22604,633.74758497,70.055,20.21,89.0,98.7,174790000.0,37154.53
445,Africa,2001,332.9874,661.78443278,70.486,15.97,91.0,100.9,177196000.0,38036.63
446,Africa,2002,327.434832,676.78749501,70.896,12.5,131.0,157.4,179538000.0,39002.43
447,Africa,2003,317.508303,670.82559275,71.29,13.1,91.0,108.7,181808992.0,40214.65
448,Africa,2004,333.675144,731.48273815,71.67,9.71,102.0,123.5,184006000.0,41035.5
449,Africa,2005,342.086472,899.49847608,72.04,7.12,103.0,113.8,186127008.0,40807.16
450,Africa,2006,341.946368,963.2155184,72.405,6.64,84.0,98.4,188167008.0,42327.53
451,Africa,2007,356.918752,1027.57281644,72.768,4.73,108.0,116.2,190130000.0,43867.66
452,Africa,2008,380.344748,1083.50078525,73.12900000000000,3.36,101.0,114.0,192030000.0,45472.71
453,Africa,2009,360.090776,1132.27674853,73.488,3.78,97.0,107.9,193887008.0,47357.33
454,Africa,2010,411.240192,1167.12589057,73.83800000000000,3.36,119.0,128.5,195714000.0,49213.67
455,Africa,2011,429.959368,1199.84524264,74.17400000000000,3.08,95.0,106.5,197515008.0,51205.19
456,Africa,2012,460.098,1257.32766098,74.488,3.37,124.0,139.3,199287008.0,50839.58
457,Africa,2013,495.046768,1334.09756925,74.777,2.24,116.0,132.7,201036000.0,51212.41
458,Africa,2014,523.8940300000000,1318.17208034,75.042,2.37,114.0,128.6,202764000.0,51165.76
459,Africa,2015,495.213709,,75.28400000000000,1.77,101.0,117.2,204472000.0,51998.32
460,Africa,2016,478.442801,,75.509,1.64,114.0,123.2,206163008.0,52186.14
461,Africa,2017,484.588129,,,,131.0,141.8,207834000.0,54859.56
462,Africa,1990,76.698975,,71.6414634146342,75.09,111.0,124.2,8841000.0,6715.86
463,Africa,1991,61.232597,,71.5609756097561,68.67,94.0,119.0,8767000.0,6664.85
464,Africa,1992,57.010432,,71.4943902439024,66.03,105.0,114.3,8676000.0,6946.67
465,Africa,1993,57.675637,,71.34682926829270,58.9,104.0,112.6,8576000.0,7073.22
466,Africa,1994,56.083527,,71.20878048780490,37.77,73.0,92.3,8475000.0,7385.97
467,Africa,1995,57.716366,290.272253,71.05341463414630,31.27,,,8379000.0,7533.86
468,Africa,1996,58.10802,240.96045347,70.8973170731707,22.5,103.0,108.8,8292000.0,7623.66
469,Africa,1997,55.86126900000000,255.61078251,70.3512195121951,20.73,99.0,108.8,8212000.0,7954.98
470,Africa,1998,53.275217000000000,284.97153422,71.0609756097561,25.97,86.0,98.8,8138000.0,7625.31
471,Africa,1999,46.369984,337.60142179,71.4121951219512,22.1,97.0,102.9,8067000.0,7218.01
472,Africa,2000,45.305032,384.24339794,71.66341463414630,20.21,89.0,98.7,7998000.0,7289.14
473,Africa,2001,49.014136,490.84303627,71.7682926829268,15.97,91.0,100.9,7931000.0,7209.21
474,Africa,2002,46.258573,574.77429899,71.8658536585366,12.5,131.0,157.4,7866000.0,7150.0
475,Africa,2003,50.509669,624.95329988,72.0658536585366,13.1,91.0,108.7,7804000.0,7041.77
476,Africa,2004,49.570731,651.96341344,72.5634146341463,9.71,102.0,123.5,7745000.0,7001.6
477,Africa,2005,50.656427,721.59620038,72.5609756097561,7.12,103.0,113.8,7687000.0,7095.61
478,Africa,2006,51.895219,770.98797374,72.6121951219512,6.64,84.0,98.4,7631000.0,7208.13
479,Africa,2007,55.74084500000000,850.88680704,72.66341463414630,4.73,108.0,116.2,7577000.0,7042.42
480,Africa,2008,54.079557,984.08222324,72.9634146341463,3.36,101.0,114.0,7524000.0,6881.44
481,Africa,2009,45.773771,1005.25147922,73.4121951219512,3.78,97.0,107.9,7474000.0,6791.56
482,Africa,2010,47.86293,1088.29716005,73.5121951219512,3.36,119.0,128.5,7425000.0,6757.42
483,Africa,2011,53.17804400000000,1070.93941677,74.16341463414630,3.08,95.0,106.5,7379000.0,6967.25
484,Africa,2012,48.349009,1131.18278924,74.31463414634150,3.37,124.0,139.3,7334000.0,6580.62
485,Africa,2013,42.649508,1270.50973215,74.8609756097561,2.24,116.0,132.7,7290000.0,6244.05
486,Africa,2014,45.16933,1398.87848798,74.4658536585366,2.37,114.0,128.6,7246000.0,6449.14
487,Africa,2015,48.19428,,74.6146341463415,1.77,101.0,117.2,7200000.0,6393.8
488,Africa,2016,45.353723,,74.6146341463415,1.64,114.0,123.2,7152000.0,6171.35
489,Africa,2017,47.505164,,,,131.0,141.8,7102000.0,6222.93
490,Africa,1990,0.208848,,48.053,75.09,111.0,124.2,5439000.0,994.8
491,Africa,1991,0.2381600000000000,,47.816,68.67,94.0,119.0,5565000.0,1005.02
492,Africa,1992,0.216176,,47.752,66.03,105.0,114.3,5686000.0,1002.05
493,Africa,1993,0.2271680000000000,,47.911,58.9,104.0,112.6,5798000.0,1011.08
494,Africa,1994,0.234496,,48.295,37.77,73.0,92.3,5899000.0,1027.7
495,Africa,1995,0.2381600000000000,32.54320045,48.86,31.27,,,5987000.0,1013.59
496,Africa,1996,0.2418240000000000,30.87109375,49.526,22.5,103.0,108.8,6060000.0,1028.94
497,Africa,1997,0.2491520000000000,27.88372234,50.18600000000000,20.73,99.0,108.8,6122000.0,1019.26
498,Africa,1998,0.2491520000000000,31.84791126,50.758,25.97,86.0,98.8,6186000.0,1009.25
499,Africa,1999,0.252816,30.70990998,51.213,22.1,97.0,102.9,6267000.0,981.65
500,Africa,2000,0.271136,28.14571736,51.545,20.21,89.0,98.7,6379000.0,960.39
501,Africa,2001,0.205184,28.51732101,51.779,15.97,91.0,100.9,6526000.0,923.2
502,Africa,2002,0.2125120000000000,30.48367392,51.977,12.5,131.0,157.4,6704000.0,926.59
503,Africa,2003,0.161216,30.25593705,52.19,13.1,91.0,108.7,6909000.0,934.41
504,Africa,2004,0.197856,42.60212761,52.437,9.71,102.0,123.5,7132000.0,934.3
505,Africa,2005,0.153888,59.34786042,52.735,7.12,103.0,113.8,7365000.0,922.27
506,Africa,2006,0.1832,72.70312899,53.09,6.64,84.0,98.4,7608000.0,928.73
507,Africa,2007,0.20152,65.8684821,53.492,4.73,108.0,116.2,7862000.0,926.47
508,Africa,2008,0.208848,53.37726263,53.926,3.36,101.0,114.0,8126000.0,922.65
509,Africa,2009,0.168544,48.57511125,54.386,3.78,97.0,107.9,8398000.0,924.16
510,Africa,2010,0.296784,61.32775752,54.861,3.36,119.0,128.5,8676000.0,922.84
511,Africa,2011,0.354812,61.53007119,55.338,3.08,95.0,106.5,8958000.0,951.66
512,Africa,2012,0.379873,60.80011299,55.807,3.37,124.0,139.3,9246000.0,1028.47
513,Africa,2013,0.3991390000000000,60.26275697,56.25900000000000,2.24,116.0,132.7,9540000.0,1025.65
514,Africa,2014,0.376557,58.01861945,56.688,2.37,114.0,128.6,9844000.0,1048.32
515,Africa,2015,0.3916450000000000,,57.094,1.77,101.0,117.2,10160000.0,1047.48
516,Africa,2016,0.442927,,57.481,1.64,114.0,123.2,10488000.0,1065.55
517,Africa,2017,0.549183,,,,131.0,141.8,10827000.0,1109.88
518,Africa,1990,1.260416,,53.595,75.09,111.0,124.2,8976000.0,1713.19
519,Africa,1991,1.304384,,53.916,68.67,94.0,119.0,9289000.0,1751.63
520,Africa,1992,1.348352,,54.228,66.03,105.0,114.3,9624000.0,1798.32
521,Africa,1993,1.384992,,54.514,58.9,104.0,112.6,9971000.0,1852.25
522,Africa,1994,1.467051,,54.82,37.77,73.0,92.3,10318000.0,1871.08
523,Akrotiri and Dhekelia,1995,1.540285,43.15394376,55.18900000000000,31.27,,,10656000.0,1893.25
524,Albania,1996,1.597246,61.95748636,55.653,22.5,103.0,108.8,10983000.0,1912.65
525,Albania,1997,1.525053,56.28157395,56.212,20.73,99.0,108.8,11299000.0,1905.15
526,Albania,1998,1.935355,54.25003265,56.862,25.97,86.0,98.8,11601000.0,1918.58
527,Albania,1999,1.894288,55.93190186,57.604,22.1,97.0,102.9,11886000.0,1914.4
528,Albania,2000,1.974896,63.72911176,58.432,20.21,89.0,98.7,12155000.0,1920.44
529,Albania,2001,2.249696,67.15479317,59.335,15.97,91.0,100.9,12405000.0,1919.58
530,Albania,2002,2.205728,74.37915712,60.283,12.5,131.0,157.4,12638000.0,1976.42
531,Albania,2003,2.377936,91.76420136,61.24100000000000,13.1,91.0,108.7,12856000.0,1987.84
532,Albania,2004,2.4438880000000000,97.64608352,62.18600000000000,9.71,102.0,123.5,13066000.0,1999.01
